experiment_name,__run_id,__done,repetition,sampling,execution_time_ms,cpu_usage_percent,memory_usage_mb,cpu_energy_j
matrix_chain_order_native_experiment,run_6_repetition_0,DONE,7,200,985.489,13.682,2976.537,19.017
matrix_chain_order_native_experiment,run_7_repetition_0,DONE,8,200,986.308,13.501,2960.144,18.845
matrix_chain_order_native_experiment,run_8_repetition_0,DONE,9,200,998.255,20.688,2966.634,18.922
matrix_chain_order_native_experiment,run_9_repetition_0,DONE,10,200,978.296,12.851,2949.145,18.247
levenshtein_distance_native_experiment,run_0_repetition_0,DONE,1,200,45.505,19.044,2968.531,11.13
levenshtein_distance_native_experiment,run_1_repetition_0,DONE,2,200,45.584,17.662,2944.79,9.365
levenshtein_distance_native_experiment,run_2_repetition_0,DONE,3,200,45.571,17.721,2964.042,9.286
levenshtein_distance_native_experiment,run_3_repetition_0,DONE,4,200,45.64,16.483,2967.221,8.759
levenshtein_distance_native_experiment,run_4_repetition_0,DONE,5,200,45.469,19.641,2987.848,8.002
levenshtein_distance_native_experiment,run_5_repetition_0,DONE,6,200,45.471,29.606,3008.136,9.322
levenshtein_distance_native_experiment,run_6_repetition_0,DONE,7,200,45.486,17.762,3021.611,9.239
levenshtein_distance_native_experiment,run_7_repetition_0,DONE,8,200,45.478,18.59,2982.526,8.054
levenshtein_distance_native_experiment,run_8_repetition_0,DONE,9,200,45.512,16.621,3033.598,9.309
levenshtein_distance_native_experiment,run_9_repetition_0,DONE,10,200,45.529,20.105,3030.266,10.063
matrix_chain_multiplication_code_experiment,run_0_repetition_0,DONE,1,200,11607.448,6.883,2939.133,262.067
matrix_chain_multiplication_code_experiment,run_1_repetition_0,DONE,2,200,11480.198,6.793,2934.2,272.234
matrix_chain_multiplication_code_experiment,run_2_repetition_0,DONE,3,200,11491.401,6.625,2929.151,268.157
matrix_chain_multiplication_code_experiment,run_3_repetition_0,DONE,4,200,12364.723,6.735,2933.901,271.651
matrix_chain_multiplication_code_experiment,run_4_repetition_0,DONE,5,200,11720.232,6.823,2932.041,277.5
matrix_chain_multiplication_code_experiment,run_5_repetition_0,DONE,6,200,11773.313,6.91,2931.74,261.413
matrix_chain_multiplication_code_experiment,run_6_repetition_0,DONE,7,200,11554.967,6.839,2921.812,269.418
matrix_chain_multiplication_code_experiment,run_7_repetition_0,DONE,8,200,11468.356,6.84,2938.925,265.914
matrix_chain_multiplication_code_experiment,run_8_repetition_0,DONE,9,200,11399.137,6.766,2935.389,261.919
matrix_chain_multiplication_code_experiment,run_9_repetition_0,DONE,10,200,11773.108,6.787,2936.434,267.306
floyd_code_experiment,run_0_repetition_0,DONE,1,200,6381.99,7.277,2865.504,80.07
floyd_code_experiment,run_1_repetition_0,DONE,2,200,6393.875,7.04,2870.567,78.181
floyd_code_experiment,run_2_repetition_0,DONE,3,200,6398.193,6.973,2858.39,77.278
floyd_code_experiment,run_3_repetition_0,DONE,4,200,6374.279,7.008,2854.598,75.018
floyd_code_experiment,run_4_repetition_0,DONE,5,200,6412.436,6.704,2866.126,76.039
floyd_code_experiment,run_5_repetition_0,DONE,6,200,6401.047,6.962,2859.936,76.219
floyd_code_experiment,run_6_repetition_0,DONE,7,200,6416.152,7.067,2866.268,77.106
floyd_code_experiment,run_7_repetition_0,DONE,8,200,6392.76,6.71,2862.493,77.357
floyd_code_experiment,run_8_repetition_0,DONE,9,200,6412.607,7.083,2871.607,77.437
floyd_code_experiment,run_9_repetition_0,DONE,10,200,6439.794,6.952,2863.583,73.173
floyd_native_experiment,run_0_repetition_0,DONE,1,200,239.565,18.409,2960.708,11.308
floyd_native_experiment,run_1_repetition_0,DONE,2,200,228.948,16.743,2971.796,9.831
floyd_native_experiment,run_2_repetition_0,DONE,3,200,228.137,29.169,2992.079,9.818
floyd_native_experiment,run_3_repetition_0,DONE,4,200,227.552,16.608,2988.185,9.774
floyd_native_experiment,run_4_repetition_0,DONE,5,200,225.219,18.352,2959.345,9.878
floyd_native_experiment,run_5_repetition_0,DONE,6,200,227.312,16.835,2954.932,9.823
floyd_native_experiment,run_6_repetition_0,DONE,7,200,226.181,17.118,2978.262,9.735
floyd_native_experiment,run_7_repetition_0,DONE,8,200,224.832,16.55,2942.623,9.789
floyd_native_experiment,run_8_repetition_0,DONE,9,200,225.82,18.161,2942.214,10.124
floyd_native_experiment,run_9_repetition_0,DONE,10,200,224.188,19.337,2957.529,9.825
matrix_chain_multiplication_origin_experiment,run_0_repetition_0,DONE,1,200,23918.74,7.141,2972.812,290.216
matrix_chain_multiplication_origin_experiment,run_1_repetition_0,DONE,2,200,23676.353,7.072,2940.206,277.756
matrix_chain_multiplication_origin_experiment,run_2_repetition_0,DONE,3,200,23798.269,6.92,2939.986,284.557
matrix_chain_multiplication_origin_experiment,run_3_repetition_0,DONE,4,200,23645.952,6.998,2949.379,286.275
matrix_chain_multiplication_origin_experiment,run_4_repetition_0,DONE,5,200,23654.035,6.822,2949.935,286.827
matrix_chain_multiplication_origin_experiment,run_5_repetition_0,DONE,6,200,23781.314,7.11,2942.188,289.327
matrix_chain_multiplication_origin_experiment,run_6_repetition_0,DONE,7,200,23739.116,6.785,2930.788,274.559
matrix_chain_multiplication_origin_experiment,run_7_repetition_0,DONE,8,200,23775.716,6.797,2937.145,275.624
matrix_chain_multiplication_origin_experiment,run_8_repetition_0,DONE,9,200,24063.013,6.739,2923.616,279.471
matrix_chain_multiplication_origin_experiment,run_9_repetition_0,DONE,10,200,23666.357,6.819,2924.834,275.751
dijkstra_object_experiment,run_0_repetition_0,DONE,1,200,5541.133,7.519,2869.863,63.125
dijkstra_object_experiment,run_1_repetition_0,DONE,2,200,5579.069,6.983,2843.411,60.565
dijkstra_object_experiment,run_2_repetition_0,DONE,3,200,5601.004,6.761,2842.369,60.776
dijkstra_object_experiment,run_3_repetition_0,DONE,4,200,5544.181,6.887,2839.284,58.897
dijkstra_object_experiment,run_4_repetition_0,DONE,5,200,5555.89,7.456,2838.862,66.658
dijkstra_object_experiment,run_5_repetition_0,DONE,6,200,5587.333,6.895,2843.86,67.47
dijkstra_object_experiment,run_6_repetition_0,DONE,7,200,5585.662,7.027,2838.781,62.049
dijkstra_object_experiment,run_7_repetition_0,DONE,8,200,5591.32,7.411,2833.355,68.796
dijkstra_object_experiment,run_8_repetition_0,DONE,9,200,5546.358,6.771,2828.242,60.191
dijkstra_object_experiment,run_9_repetition_0,DONE,10,200,5578.546,6.587,2823.237,60.431
longest_common_subsequence_code_experiment,run_0_repetition_0,DONE,1,200,2410.75,7.543,3206.669,60.724
longest_common_subsequence_code_experiment,run_1_repetition_0,DONE,2,200,2439.5,7.387,3249.894,58.14
longest_common_subsequence_code_experiment,run_2_repetition_0,DONE,3,200,2413.069,7.115,3263.074,58.821
longest_common_subsequence_code_experiment,run_3_repetition_0,DONE,4,200,2401.871,6.855,3190.525,58.736
longest_common_subsequence_code_experiment,run_4_repetition_0,DONE,5,200,2428.632,7.068,3237.383,59.346
longest_common_subsequence_code_experiment,run_5_repetition_0,DONE,6,200,2404.658,6.626,3207.177,58.763
longest_common_subsequence_code_experiment,run_6_repetition_0,DONE,7,200,2395.152,6.917,3211.425,58.569
longest_common_subsequence_code_experiment,run_7_repetition_0,DONE,8,200,2403.015,6.904,3149.863,59.029
longest_common_subsequence_code_experiment,run_8_repetition_0,DONE,9,200,2462.045,7.268,3143.975,60.442
longest_common_subsequence_code_experiment,run_9_repetition_0,DONE,10,200,2429.603,7.074,3222.741,57.241
fibonacci_origin_experiment,run_0_repetition_0,DONE,1,200,41725.594,7.823,4649.382,483.422
fibonacci_origin_experiment,run_1_repetition_0,DONE,2,200,41881.452,7.531,4617.773,487.732
fibonacci_origin_experiment,run_2_repetition_0,DONE,3,200,41832.34,7.399,4613.263,489.325
fibonacci_origin_experiment,run_3_repetition_0,DONE,4,200,42199.046,7.336,4632.287,471.801
fibonacci_origin_experiment,run_4_repetition_0,DONE,5,200,42168.35,7.492,4630.335,473.616
fibonacci_origin_experiment,run_5_repetition_0,DONE,6,200,42085.495,7.4,4627.071,482.005
fibonacci_origin_experiment,run_6_repetition_0,DONE,7,200,42094.946,7.473,4627.088,478.897
fibonacci_origin_experiment,run_7_repetition_0,DONE,8,200,41854.939,7.272,4623.1,486.133
fibonacci_origin_experiment,run_8_repetition_0,DONE,9,200,42082.207,7.784,4626.561,469.381
fibonacci_origin_experiment,run_9_repetition_0,DONE,10,200,42143.32,7.342,4636.838,467.622
levenshtein_distance_object_experiment,run_0_repetition_0,DONE,1,200,3837.312,7.459,2953.461,91.895
levenshtein_distance_object_experiment,run_1_repetition_0,DONE,2,200,3809.667,6.93,2935.374,92.564
levenshtein_distance_object_experiment,run_2_repetition_0,DONE,3,200,3853.382,7.117,2933.294,93.383
levenshtein_distance_object_experiment,run_3_repetition_0,DONE,4,200,3827.564,6.965,2927.35,92.141
levenshtein_distance_object_experiment,run_4_repetition_0,DONE,5,200,3829.647,7.255,2926.36,93.905
levenshtein_distance_object_experiment,run_5_repetition_0,DONE,6,200,3923.642,6.804,2927.837,92.129
levenshtein_distance_object_experiment,run_6_repetition_0,DONE,7,200,3922.548,7.166,2929.37,86.274
levenshtein_distance_object_experiment,run_7_repetition_0,DONE,8,200,3834.795,7.128,2941.1,92.111
levenshtein_distance_object_experiment,run_8_repetition_0,DONE,9,200,3984.001,6.883,2934.683,95.675
levenshtein_distance_object_experiment,run_9_repetition_0,DONE,10,200,3886.61,7.213,2925.363,96.571
dijkstra_origin_experiment,run_0_repetition_0,DONE,1,200,7958.949,7.488,2809.049,83.317
dijkstra_origin_experiment,run_1_repetition_0,DONE,2,200,8144.265,6.951,2816.282,83.063
dijkstra_origin_experiment,run_2_repetition_0,DONE,3,200,8025.95,7.219,2816.035,83.508
dijkstra_origin_experiment,run_3_repetition_0,DONE,4,200,8130.441,7.03,2801.623,86.301
dijkstra_origin_experiment,run_4_repetition_0,DONE,5,200,7966.596,7.037,2800.524,84.048
dijkstra_origin_experiment,run_5_repetition_0,DONE,6,200,7986.959,7.301,2804.961,85.143
dijkstra_origin_experiment,run_6_repetition_0,DONE,7,200,8069.663,7.342,2806.036,91.646
dijkstra_origin_experiment,run_7_repetition_0,DONE,8,200,8055.784,7.057,2822.097,87.879
dijkstra_origin_experiment,run_8_repetition_0,DONE,9,200,8088.24,7.574,2825.181,87.77
dijkstra_origin_experiment,run_9_repetition_0,DONE,10,200,8123.661,7.237,2821.743,97.337
longest_common_subsequence_native_experiment,run_0_repetition_0,DONE,1,200,571.148,14.701,3303.816,20.866
longest_common_subsequence_native_experiment,run_1_repetition_0,DONE,2,200,573.724,13.955,3349.232,19.946
longest_common_subsequence_native_experiment,run_2_repetition_0,DONE,3,200,573.597,12.686,3327.523,18.672
longest_common_subsequence_native_experiment,run_3_repetition_0,DONE,4,200,531.136,13.772,3348.728,18.694
longest_common_subsequence_native_experiment,run_4_repetition_0,DONE,5,200,540.805,13.362,3304.537,18.928
longest_common_subsequence_native_experiment,run_5_repetition_0,DONE,6,200,574.225,13.295,3207.42,18.824
longest_common_subsequence_native_experiment,run_6_repetition_0,DONE,7,200,570.584,13.462,3234.428,18.62
longest_common_subsequence_native_experiment,run_7_repetition_0,DONE,8,200,570.284,19.374,3229.825,18.374
longest_common_subsequence_native_experiment,run_8_repetition_0,DONE,9,200,572.652,13.003,3236.471,18.094
longest_common_subsequence_native_experiment,run_9_repetition_0,DONE,10,200,562.064,13.845,3209.655,19.199
rod_cutting_native_experiment,run_0_repetition_0,DONE,1,200,65.421,19.909,2957.342,11.07
rod_cutting_native_experiment,run_1_repetition_0,DONE,2,200,64.915,30.053,3000.075,10.419
rod_cutting_native_experiment,run_2_repetition_0,DONE,3,200,67.17,16.609,2976.346,9.926
rod_cutting_native_experiment,run_3_repetition_0,DONE,4,200,64.389,20.235,2982.643,10.954
rod_cutting_native_experiment,run_4_repetition_0,DONE,5,200,64.545,17.564,3000.146,9.725
rod_cutting_native_experiment,run_5_repetition_0,DONE,6,200,64.415,29.726,3003.057,9.846
rod_cutting_native_experiment,run_6_repetition_0,DONE,7,200,64.411,18.159,3034.171,10.12
rod_cutting_native_experiment,run_7_repetition_0,DONE,8,200,64.364,18.378,3011.551,10.179
rod_cutting_native_experiment,run_8_repetition_0,DONE,9,200,64.305,17.929,3029.527,9.795
rod_cutting_native_experiment,run_9_repetition_0,DONE,10,200,64.546,18.701,3039.077,10.152
dijkstra_network_experiment,run_0_repetition_0,DONE,1,200,7760.47,7.638,2829.025,86.641
dijkstra_network_experiment,run_1_repetition_0,DONE,2,200,7761.139,6.958,2832.515,92.581
dijkstra_network_experiment,run_2_repetition_0,DONE,3,200,7785.607,7.163,2837.677,86.243
dijkstra_network_experiment,run_3_repetition_0,DONE,4,200,7753.424,6.668,2834.789,91.781
dijkstra_network_experiment,run_4_repetition_0,DONE,5,200,7702.87,7.032,2826.522,84.341
dijkstra_network_experiment,run_5_repetition_0,DONE,6,200,7775.803,7.144,2830.501,85.222
dijkstra_network_experiment,run_6_repetition_0,DONE,7,200,7722.772,6.951,2828.523,83.535
dijkstra_network_experiment,run_7_repetition_0,DONE,8,200,7759.309,6.938,2824.282,81.91
dijkstra_network_experiment,run_8_repetition_0,DONE,9,200,7753.705,7.23,2832.483,93.036
dijkstra_network_experiment,run_9_repetition_0,DONE,10,200,7769.79,6.851,2838.86,82.424
matrix_chain_order_function_experiment,run_0_repetition_0,DONE,1,200,2268.089,7.545,2903.277,29.573
matrix_chain_order_function_experiment,run_1_repetition_0,DONE,2,200,2271.533,6.156,2901.618,25.143
matrix_chain_order_function_experiment,run_2_repetition_0,DONE,3,200,2279.3,6.701,2885.772,27.271
matrix_chain_order_function_experiment,run_3_repetition_0,DONE,4,200,2278.7,6.577,2888.976,27.278
matrix_chain_order_function_experiment,run_4_repetition_0,DONE,5,200,2312.861,6.506,2893.799,27.045
matrix_chain_order_function_experiment,run_5_repetition_0,DONE,6,200,2296.696,6.629,2891.2,24.476
matrix_chain_order_function_experiment,run_6_repetition_0,DONE,7,200,2265.373,6.781,2890.824,25.3
matrix_chain_order_function_experiment,run_7_repetition_0,DONE,8,200,2281.449,7.471,2892.934,27.976
matrix_chain_order_function_experiment,run_8_repetition_0,DONE,9,200,2300.26,6.556,2882.92,26.89
matrix_chain_order_function_experiment,run_9_repetition_0,DONE,10,200,2283.307,6.575,2888.423,24.385
fibonacci_native_experiment,run_0_repetition_0,DONE,1,200,359.801,7.834,2937.7,4.645
fibonacci_native_experiment,run_1_repetition_0,DONE,2,200,359.496,6.455,2932.958,4.175
fibonacci_native_experiment,run_2_repetition_0,DONE,3,200,370.603,8.247,2925.973,4.355
fibonacci_native_experiment,run_3_repetition_0,DONE,4,200,360.545,6.604,2931.067,4.183
fibonacci_native_experiment,run_4_repetition_0,DONE,5,200,358.849,6.676,2933.034,4.184
fibonacci_native_experiment,run_5_repetition_0,DONE,6,200,357.53,7.205,2921.501,4.292
fibonacci_native_experiment,run_6_repetition_0,DONE,7,200,373.499,8.725,2922.521,4.852
fibonacci_native_experiment,run_7_repetition_0,DONE,8,200,357.927,6.742,2929.993,4.037
fibonacci_native_experiment,run_8_repetition_0,DONE,9,200,358.235,6.443,2920.408,4.174
fibonacci_native_experiment,run_9_repetition_0,DONE,10,200,358.863,6.724,2926.418,4.071
fibonacci_native_function_experiment,run_0_repetition_0,DONE,1,200,0.016,21.731,3017.737,8.715
fibonacci_native_function_experiment,run_1_repetition_0,DONE,2,200,0.013,34.014,3019.489,8.035
fibonacci_native_function_experiment,run_2_repetition_0,DONE,3,200,0.012,33.856,3005.455,8.128
fibonacci_native_function_experiment,run_3_repetition_0,DONE,4,200,0.013,32.14,2986.657,8.033
fibonacci_native_function_experiment,run_4_repetition_0,DONE,5,200,0.016,34.438,2973.24,8.405
fibonacci_native_function_experiment,run_5_repetition_0,DONE,6,200,0.013,20.795,2996.784,8.243
fibonacci_native_function_experiment,run_6_repetition_0,DONE,7,200,0.013,33.717,3004.421,8.094
fibonacci_native_function_experiment,run_7_repetition_0,DONE,8,200,0.013,19.014,3004.066,7.985
fibonacci_native_function_experiment,run_8_repetition_0,DONE,9,200,0.013,18.755,3013.595,8.099
fibonacci_native_function_experiment,run_9_repetition_0,DONE,10,200,0.013,20.262,2984.638,8.221
rod_cutting_mixed_experiment,run_0_repetition_0,DONE,1,200,65.031,19.465,2955.74,10.823
rod_cutting_mixed_experiment,run_1_repetition_0,DONE,2,200,65.489,17.912,3016.614,9.937
rod_cutting_mixed_experiment,run_2_repetition_0,DONE,3,200,64.985,17.05,3013.46,9.728
rod_cutting_mixed_experiment,run_3_repetition_0,DONE,4,200,65.296,17.731,3054.126,10.187
rod_cutting_mixed_experiment,run_4_repetition_0,DONE,5,200,64.979,18.537,3024.384,9.81
rod_cutting_mixed_experiment,run_5_repetition_0,DONE,6,200,65.249,18.069,3006.062,9.688
rod_cutting_mixed_experiment,run_6_repetition_0,DONE,7,200,65.378,18.127,2996.352,10.147
rod_cutting_mixed_experiment,run_7_repetition_0,DONE,8,200,66.088,18.257,2993.993,9.982
rod_cutting_mixed_experiment,run_8_repetition_0,DONE,9,200,65.572,18.849,2974.419,10.162
rod_cutting_mixed_experiment,run_9_repetition_0,DONE,10,200,64.927,16.483,2970.71,9.724
matrix_chain_order_other_experiment,run_0_repetition_0,DONE,1,200,8128.928,8.42,2911.214,90.006
matrix_chain_order_other_experiment,run_1_repetition_0,DONE,2,200,7990.666,8.265,2908.726,87.83
matrix_chain_order_other_experiment,run_2_repetition_0,DONE,3,200,7980.735,8.462,2918.088,84.594
matrix_chain_order_other_experiment,run_3_repetition_0,DONE,4,200,8006.896,8.358,2911.456,85.261
matrix_chain_order_other_experiment,run_4_repetition_0,DONE,5,200,8521.431,8.281,2907.645,90.681
matrix_chain_order_other_experiment,run_5_repetition_0,DONE,6,200,8005.761,8.137,2904.553,84.422
matrix_chain_order_other_experiment,run_6_repetition_0,DONE,7,200,7986.255,8.358,2898.949,84.656
matrix_chain_order_other_experiment,run_7_repetition_0,DONE,8,200,7965.177,8.733,2902.686,85.238
matrix_chain_order_other_experiment,run_8_repetition_0,DONE,9,200,7951.441,9.742,2894.554,84.297
matrix_chain_order_other_experiment,run_9_repetition_0,DONE,10,200,8007.947,8.153,2899.863,84.751
floyd_other_experiment,run_0_repetition_0,DONE,1,200,336.85,20.783,2894.335,7.905
floyd_other_experiment,run_1_repetition_0,DONE,2,200,306.723,19.815,2888.848,6.999
floyd_other_experiment,run_2_repetition_0,DONE,3,200,313.422,20.35,2909.38,7.502
floyd_other_experiment,run_3_repetition_0,DONE,4,200,318.726,20.456,2913.313,7.391
floyd_other_experiment,run_4_repetition_0,DONE,5,200,315.829,19.692,2896.931,7.152
floyd_other_experiment,run_5_repetition_0,DONE,6,200,310.783,19.933,2895.891,7.007
floyd_other_experiment,run_6_repetition_0,DONE,7,200,310.935,20.03,2905.438,7.19
floyd_other_experiment,run_7_repetition_0,DONE,8,200,305.834,33.674,2916.573,7.15
floyd_other_experiment,run_8_repetition_0,DONE,9,200,321.535,20.846,2921.027,7.326
floyd_other_experiment,run_9_repetition_0,DONE,10,200,321.154,20.605,2914.238,7.674
matrix_chain_multiplication_other_experiment,run_0_repetition_0,DONE,1,200,36457.102,6.969,2924.638,759.225
matrix_chain_multiplication_other_experiment,run_1_repetition_0,DONE,2,200,36318.064,7.109,2920.968,752.353
matrix_chain_multiplication_other_experiment,run_2_repetition_0,DONE,3,200,36383.969,6.91,2926.314,751.463
matrix_chain_multiplication_other_experiment,run_3_repetition_0,DONE,4,200,36381.655,6.929,2921.725,749.937
matrix_chain_multiplication_other_experiment,run_4_repetition_0,DONE,5,200,36237.278,6.993,2929.809,755.318
matrix_chain_multiplication_other_experiment,run_5_repetition_0,DONE,6,200,36337.723,6.906,2914.589,776.147
matrix_chain_multiplication_other_experiment,run_6_repetition_0,DONE,7,200,36187.774,6.907,2910.201,744.467
matrix_chain_multiplication_other_experiment,run_7_repetition_0,DONE,8,200,39810.291,6.875,2906.396,815.38
matrix_chain_multiplication_other_experiment,run_8_repetition_0,DONE,9,200,36288.611,7.13,2911.853,749.031
matrix_chain_multiplication_other_experiment,run_9_repetition_0,DONE,10,200,36145.955,6.891,2907.868,781.926
edit_distance_other_experiment,run_0_repetition_0,DONE,1,200,47.207,31.302,2945.728,4.215
edit_distance_other_experiment,run_1_repetition_0,DONE,2,200,46.937,32.476,2959.135,4.158
edit_distance_other_experiment,run_2_repetition_0,DONE,3,200,46.404,29.115,2967.413,4.176
edit_distance_other_experiment,run_3_repetition_0,DONE,4,200,47.012,28.581,2960.281,4.124
edit_distance_other_experiment,run_4_repetition_0,DONE,5,200,46.294,29.368,2959.801,4.165
edit_distance_other_experiment,run_5_repetition_0,DONE,6,200,46.931,29.06,2960.28,4.22
edit_distance_other_experiment,run_6_repetition_0,DONE,7,200,46.88,29.236,2958.225,4.113
edit_distance_other_experiment,run_7_repetition_0,DONE,8,200,46.639,28.617,2974.84,4.096
edit_distance_other_experiment,run_8_repetition_0,DONE,9,200,46.415,28.922,2945.527,4.195
edit_distance_other_experiment,run_9_repetition_0,DONE,10,200,45.938,28.792,2951.771,4.219
fibonacci_mixed_experiment,run_0_repetition_0,DONE,1,200,358.323,7.13,2929.068,4.594
fibonacci_mixed_experiment,run_1_repetition_0,DONE,2,200,357.904,4.141,2939.655,4.1
fibonacci_mixed_experiment,run_2_repetition_0,DONE,3,200,362.184,8.784,2932.069,4.865
fibonacci_mixed_experiment,run_3_repetition_0,DONE,4,200,358.34,6.583,2935.939,4.095
fibonacci_mixed_experiment,run_4_repetition_0,DONE,5,200,358.759,6.663,2943.526,4.353
fibonacci_mixed_experiment,run_5_repetition_0,DONE,6,200,357.484,6.394,2930.204,4.161
fibonacci_mixed_experiment,run_6_repetition_0,DONE,7,200,359.16,6.803,2921.861,4.218
fibonacci_mixed_experiment,run_7_repetition_0,DONE,8,200,357.54,6.388,2914.784,4.122
fibonacci_mixed_experiment,run_8_repetition_0,DONE,9,200,357.871,6.57,2909.965,3.937
fibonacci_mixed_experiment,run_9_repetition_0,DONE,10,200,371.408,8.613,2923.25,4.899
matrix_chain_order_code_experiment,run_0_repetition_0,DONE,1,200,2289.885,6.973,2887.521,27.741
matrix_chain_order_code_experiment,run_1_repetition_0,DONE,2,200,2341.429,6.839,2887.281,27.274
matrix_chain_order_code_experiment,run_2_repetition_0,DONE,3,200,2287.902,6.64,2889.5,24.683
matrix_chain_order_code_experiment,run_3_repetition_0,DONE,4,200,2282.048,6.654,2885.273,27.235
matrix_chain_order_code_experiment,run_4_repetition_0,DONE,5,200,2313.09,6.501,2885.651,26.493
matrix_chain_order_code_experiment,run_5_repetition_0,DONE,6,200,2307.304,6.608,2888.943,25.484
matrix_chain_order_code_experiment,run_6_repetition_0,DONE,7,200,2282.883,7.307,2881.715,28.071
matrix_chain_order_code_experiment,run_7_repetition_0,DONE,8,200,2274.246,6.605,2879.603,27.404
matrix_chain_order_code_experiment,run_8_repetition_0,DONE,9,200,2275.578,6.164,2871.2,25.844
matrix_chain_order_code_experiment,run_9_repetition_0,DONE,10,200,2281.742,6.684,2878.436,26.786
dijkstra_native_experiment,run_0_repetition_0,DONE,1,200,1664.251,10.902,2886.842,45.687
dijkstra_native_experiment,run_1_repetition_0,DONE,2,200,1652.145,15.287,2901.146,43.035
dijkstra_native_experiment,run_2_repetition_0,DONE,3,200,1634.625,10.868,2893.938,39.312
dijkstra_native_experiment,run_3_repetition_0,DONE,4,200,1670.486,13.998,2908.592,41.7
dijkstra_native_experiment,run_4_repetition_0,DONE,5,200,1632.926,11.034,2894.273,37.973
dijkstra_native_experiment,run_5_repetition_0,DONE,6,200,1666.184,10.755,2884.32,39.704
dijkstra_native_experiment,run_6_repetition_0,DONE,7,200,1626.594,10.568,2882.98,37.685
dijkstra_native_experiment,run_7_repetition_0,DONE,8,200,1659.447,10.412,2896.967,39.178
dijkstra_native_experiment,run_8_repetition_0,DONE,9,200,1676.07,11.022,2897.926,38.722
dijkstra_native_experiment,run_9_repetition_0,DONE,10,200,1663.434,11.624,2893.908,41.0
edit_distance_code_experiment,run_0_repetition_0,DONE,1,200,1642.693,7.726,3229.957,42.783
edit_distance_code_experiment,run_1_repetition_0,DONE,2,200,1642.56,8.091,3303.952,40.566
edit_distance_code_experiment,run_2_repetition_0,DONE,3,200,1627.213,7.271,3370.794,39.755
edit_distance_code_experiment,run_3_repetition_0,DONE,4,200,1624.83,6.956,3268.499,39.541
edit_distance_code_experiment,run_4_repetition_0,DONE,5,200,1636.889,7.096,3183.011,39.944
edit_distance_code_experiment,run_5_repetition_0,DONE,6,200,1649.444,7.48,3215.339,40.109
edit_distance_code_experiment,run_6_repetition_0,DONE,7,200,1631.882,6.597,3286.554,39.844
edit_distance_code_experiment,run_7_repetition_0,DONE,8,200,1635.945,7.098,3413.814,38.116
edit_distance_code_experiment,run_8_repetition_0,DONE,9,200,1635.312,6.966,3531.167,39.099
edit_distance_code_experiment,run_9_repetition_0,DONE,10,200,1628.231,6.898,3402.514,38.33
edit_distance_code_native_experiment,run_0_repetition_0,DONE,1,200,18.284,21.172,2966.017,8.032
edit_distance_code_native_experiment,run_1_repetition_0,DONE,2,200,18.311,18.916,2955.702,7.669
edit_distance_code_native_experiment,run_2_repetition_0,DONE,3,200,18.476,20.223,2984.524,7.731
edit_distance_code_native_experiment,run_3_repetition_0,DONE,4,200,18.364,18.447,2985.31,7.676
edit_distance_code_native_experiment,run_4_repetition_0,DONE,5,200,18.325,18.797,2986.821,7.852
edit_distance_code_native_experiment,run_5_repetition_0,DONE,6,200,18.29,18.587,2981.793,7.752
edit_distance_code_native_experiment,run_6_repetition_0,DONE,7,200,18.327,20.556,2984.884,7.878
edit_distance_code_native_experiment,run_7_repetition_0,DONE,8,200,18.317,21.206,3002.113,8.428
edit_distance_code_native_experiment,run_8_repetition_0,DONE,9,200,18.291,32.52,2999.234,7.954
edit_distance_code_native_experiment,run_9_repetition_0,DONE,10,200,18.345,20.79,2995.041,7.874
matrix_chain_multiplication_object_experiment,run_0_repetition_0,DONE,1,200,15624.296,6.802,2985.752,337.754
matrix_chain_multiplication_object_experiment,run_1_repetition_0,DONE,2,200,15240.022,6.747,2929.265,334.826
matrix_chain_multiplication_object_experiment,run_2_repetition_0,DONE,3,200,15166.911,6.759,2935.764,337.182
matrix_chain_multiplication_object_experiment,run_3_repetition_0,DONE,4,200,14931.23,6.776,2934.139,335.357
matrix_chain_multiplication_object_experiment,run_4_repetition_0,DONE,5,200,15336.375,6.791,2939.078,331.049
matrix_chain_multiplication_object_experiment,run_5_repetition_0,DONE,6,200,15143.176,6.768,2934.162,327.677
matrix_chain_multiplication_object_experiment,run_6_repetition_0,DONE,7,200,15303.003,6.696,2935.18,332.071
matrix_chain_multiplication_object_experiment,run_7_repetition_0,DONE,8,200,15078.482,7.135,2935.524,345.954
matrix_chain_multiplication_object_experiment,run_8_repetition_0,DONE,9,200,15302.243,6.869,2942.591,335.782
matrix_chain_multiplication_object_experiment,run_9_repetition_0,DONE,10,200,15270.949,6.797,2931.984,328.62
longest_common_subsequence_other_experiment,run_0_repetition_0,DONE,1,200,86.233,24.437,2943.108,5.921
longest_common_subsequence_other_experiment,run_1_repetition_0,DONE,2,200,86.419,24.868,2942.354,6.036
longest_common_subsequence_other_experiment,run_2_repetition_0,DONE,3,200,85.186,23.384,2947.485,5.725
longest_common_subsequence_other_experiment,run_3_repetition_0,DONE,4,200,85.712,21.199,2954.474,5.763
longest_common_subsequence_other_experiment,run_4_repetition_0,DONE,5,200,85.883,23.273,2954.422,5.786
longest_common_subsequence_other_experiment,run_5_repetition_0,DONE,6,200,85.168,23.112,2963.729,5.478
