experiment_name,__run_id,__done,repetition,sampling,execution_time_ms,cpu_usage_percent,memory_usage_mb,cpu_energy_j
knapsack_other_experiment,run_7_repetition_0,DONE,8,1000,12.682,6.797,2797.26,4.789
knapsack_other_experiment,run_8_repetition_0,DONE,9,1000,12.748,4.89,2798.115,4.958
knapsack_other_experiment,run_9_repetition_0,DONE,10,1000,12.713,7.389,2797.292,4.979
levenshtein_distance_object_experiment,run_0_repetition_0,DONE,1,1000,3936.479,6.598,2841.381,90.328
levenshtein_distance_object_experiment,run_1_repetition_0,DONE,2,1000,3927.74,6.531,2827.296,88.645
levenshtein_distance_object_experiment,run_2_repetition_0,DONE,3,1000,4008.36,6.013,2828.428,89.652
levenshtein_distance_object_experiment,run_3_repetition_0,DONE,4,1000,3841.993,6.593,2818.815,90.645
levenshtein_distance_object_experiment,run_4_repetition_0,DONE,5,1000,3913.487,6.703,2821.646,90.632
levenshtein_distance_object_experiment,run_5_repetition_0,DONE,6,1000,3904.393,6.365,2816.888,89.128
levenshtein_distance_object_experiment,run_6_repetition_0,DONE,7,1000,3841.051,6.569,2823.368,89.825
levenshtein_distance_object_experiment,run_7_repetition_0,DONE,8,1000,3864.312,6.51,2815.044,91.194
levenshtein_distance_object_experiment,run_8_repetition_0,DONE,9,1000,3815.325,6.382,2814.783,91.878
levenshtein_distance_object_experiment,run_9_repetition_0,DONE,10,1000,3841.942,6.384,2819.704,91.276
dijkstra_native_experiment,run_0_repetition_0,DONE,1,1000,1661.976,8.417,2758.902,36.833
dijkstra_native_experiment,run_1_repetition_0,DONE,2,1000,1645.921,8.451,2768.424,35.226
dijkstra_native_experiment,run_2_repetition_0,DONE,3,1000,1638.258,7.042,2799.428,35.683
dijkstra_native_experiment,run_3_repetition_0,DONE,4,1000,1674.975,7.256,2809.033,36.099
dijkstra_native_experiment,run_4_repetition_0,DONE,5,1000,1664.099,8.192,2770.909,35.952
dijkstra_native_experiment,run_5_repetition_0,DONE,6,1000,1660.976,8.333,2763.59,35.662
dijkstra_native_experiment,run_6_repetition_0,DONE,7,1000,1646.387,8.169,2753.137,36.021
dijkstra_native_experiment,run_7_repetition_0,DONE,8,1000,1663.634,8.139,2764.533,35.943
dijkstra_native_experiment,run_8_repetition_0,DONE,9,1000,1664.318,8.393,2773.919,36.003
dijkstra_native_experiment,run_9_repetition_0,DONE,10,1000,1693.949,9.074,2768.65,35.734
levenshtein_distance_origin_experiment,run_0_repetition_0,DONE,1,1000,7285.883,6.728,2852.01,145.144
levenshtein_distance_origin_experiment,run_1_repetition_0,DONE,2,1000,7326.699,6.041,2816.596,146.787
levenshtein_distance_origin_experiment,run_2_repetition_0,DONE,3,1000,7216.13,6.569,2814.031,144.176
levenshtein_distance_origin_experiment,run_3_repetition_0,DONE,4,1000,7256.091,6.928,2809.869,148.464
levenshtein_distance_origin_experiment,run_4_repetition_0,DONE,5,1000,7207.663,6.211,2803.764,146.157
levenshtein_distance_origin_experiment,run_5_repetition_0,DONE,6,1000,7192.928,6.603,2795.192,146.533
levenshtein_distance_origin_experiment,run_6_repetition_0,DONE,7,1000,7191.491,6.22,2797.74,147.447
levenshtein_distance_origin_experiment,run_7_repetition_0,DONE,8,1000,7180.711,6.411,2798.96,143.931
levenshtein_distance_origin_experiment,run_8_repetition_0,DONE,9,1000,7253.135,6.953,2795.245,149.364
levenshtein_distance_origin_experiment,run_9_repetition_0,DONE,10,1000,7213.139,6.377,2793.803,144.817
matrix_chain_multiplication_origin_experiment,run_0_repetition_0,DONE,1,1000,24459.135,6.523,2830.378,249.65
matrix_chain_multiplication_origin_experiment,run_1_repetition_0,DONE,2,1000,24361.386,6.559,2797.39,284.079
matrix_chain_multiplication_origin_experiment,run_2_repetition_0,DONE,3,1000,24764.649,6.765,2793.055,258.215
matrix_chain_multiplication_origin_experiment,run_3_repetition_0,DONE,4,1000,24355.333,6.259,2795.749,255.392
matrix_chain_multiplication_origin_experiment,run_4_repetition_0,DONE,5,1000,24424.546,6.69,2803.339,264.221
matrix_chain_multiplication_origin_experiment,run_5_repetition_0,DONE,6,1000,24406.245,6.603,2792.659,260.292
matrix_chain_multiplication_origin_experiment,run_6_repetition_0,DONE,7,1000,24474.666,6.209,2794.239,258.486
matrix_chain_multiplication_origin_experiment,run_7_repetition_0,DONE,8,1000,24441.799,6.56,2790.745,260.702
matrix_chain_multiplication_origin_experiment,run_8_repetition_0,DONE,9,1000,24775.64,6.317,2791.352,265.4
matrix_chain_multiplication_origin_experiment,run_9_repetition_0,DONE,10,1000,24383.159,6.475,2793.791,269.572
edit_distance_origin_experiment,run_0_repetition_0,DONE,1,1000,3611.626,6.473,3123.78,75.733
edit_distance_origin_experiment,run_1_repetition_0,DONE,2,1000,3613.094,6.511,3078.193,76.084
edit_distance_origin_experiment,run_2_repetition_0,DONE,3,1000,3629.882,6.066,3038.173,75.424
edit_distance_origin_experiment,run_3_repetition_0,DONE,4,1000,3622.726,6.574,3104.56,81.136
edit_distance_origin_experiment,run_4_repetition_0,DONE,5,1000,3633.84,5.54,3088.443,78.544
edit_distance_origin_experiment,run_5_repetition_0,DONE,6,1000,3623.39,6.626,3048.493,77.254
edit_distance_origin_experiment,run_6_repetition_0,DONE,7,1000,3631.809,6.066,3073.436,75.571
edit_distance_origin_experiment,run_7_repetition_0,DONE,8,1000,3609.657,6.309,3028.395,76.541
edit_distance_origin_experiment,run_8_repetition_0,DONE,9,1000,3728.012,6.473,3030.048,78.809
edit_distance_origin_experiment,run_9_repetition_0,DONE,10,1000,3608.723,6.327,3148.478,78.884
dijkstra_origin_experiment,run_0_repetition_0,DONE,1,1000,8145.783,6.406,3191.199,89.574
dijkstra_origin_experiment,run_1_repetition_0,DONE,2,1000,8167.453,6.648,3156.114,88.721
dijkstra_origin_experiment,run_2_repetition_0,DONE,3,1000,8141.328,6.43,3134.708,91.44
dijkstra_origin_experiment,run_3_repetition_0,DONE,4,1000,8039.332,5.737,3123.12,87.331
dijkstra_origin_experiment,run_4_repetition_0,DONE,5,1000,8090.863,6.7,3122.036,89.996
dijkstra_origin_experiment,run_5_repetition_0,DONE,6,1000,8125.894,6.276,3108.234,86.64
dijkstra_origin_experiment,run_6_repetition_0,DONE,7,1000,8160.401,6.279,3026.102,90.621
dijkstra_origin_experiment,run_7_repetition_0,DONE,8,1000,8156.403,6.517,2930.774,86.395
dijkstra_origin_experiment,run_8_repetition_0,DONE,9,1000,8150.777,6.937,2846.793,97.029
dijkstra_origin_experiment,run_9_repetition_0,DONE,10,1000,8021.408,7.453,2762.04,84.253
rod_cutting_mixed_experiment,run_0_repetition_0,DONE,1,1000,65.001,10.499,2816.883,10.372
rod_cutting_mixed_experiment,run_1_repetition_0,DONE,2,1000,65.072,10.95,2828.296,10.297
rod_cutting_mixed_experiment,run_2_repetition_0,DONE,3,1000,64.976,10.898,2863.315,9.947
rod_cutting_mixed_experiment,run_3_repetition_0,DONE,4,1000,65.085,8.423,2893.217,10.482
rod_cutting_mixed_experiment,run_4_repetition_0,DONE,5,1000,65.398,7.893,2889.145,10.087
rod_cutting_mixed_experiment,run_5_repetition_0,DONE,6,1000,64.875,10.599,2881.798,10.19
rod_cutting_mixed_experiment,run_6_repetition_0,DONE,7,1000,65.217,10.017,2889.794,9.701
rod_cutting_mixed_experiment,run_7_repetition_0,DONE,8,1000,64.743,10.727,2907.212,10.321
rod_cutting_mixed_experiment,run_8_repetition_0,DONE,9,1000,66.297,8.138,2881.548,9.984
rod_cutting_mixed_experiment,run_9_repetition_0,DONE,10,1000,65.165,10.198,2871.018,10.3
fibonacci_native_experiment,run_0_repetition_0,DONE,1,1000,358.472,5.349,2790.22,5.83
fibonacci_native_experiment,run_1_repetition_0,DONE,2,1000,357.673,2.79,2792.779,5.805
fibonacci_native_experiment,run_2_repetition_0,DONE,3,1000,362.047,7.155,2802.53,8.334
fibonacci_native_experiment,run_3_repetition_0,DONE,4,1000,360.279,8.289,2804.251,8.804
fibonacci_native_experiment,run_4_repetition_0,DONE,5,1000,357.906,8.796,2790.266,7.563
fibonacci_native_experiment,run_5_repetition_0,DONE,6,1000,357.642,5.036,2791.749,5.994
fibonacci_native_experiment,run_6_repetition_0,DONE,7,1000,362.509,2.706,2787.928,5.716
fibonacci_native_experiment,run_7_repetition_0,DONE,8,1000,357.615,4.964,2799.895,6.024
fibonacci_native_experiment,run_8_repetition_0,DONE,9,1000,358.005,2.333,2798.822,5.689
fibonacci_native_experiment,run_9_repetition_0,DONE,10,1000,362.37,2.452,2799.052,5.865
edit_distance_code_experiment,run_0_repetition_0,DONE,1,1000,1636.852,4.365,3121.23,40.172
edit_distance_code_experiment,run_1_repetition_0,DONE,2,1000,1628.955,6.617,3091.904,39.666
edit_distance_code_experiment,run_2_repetition_0,DONE,3,1000,1645.713,4.501,3146.852,36.863
edit_distance_code_experiment,run_3_repetition_0,DONE,4,1000,1632.283,6.225,3125.546,37.883
edit_distance_code_experiment,run_4_repetition_0,DONE,5,1000,1636.755,5.949,3212.824,37.785
edit_distance_code_experiment,run_5_repetition_0,DONE,6,1000,1625.413,5.984,3209.975,36.543
edit_distance_code_experiment,run_6_repetition_0,DONE,7,1000,1630.251,6.338,3197.55,37.782
edit_distance_code_experiment,run_7_repetition_0,DONE,8,1000,1632.212,6.04,3242.562,37.118
edit_distance_code_experiment,run_8_repetition_0,DONE,9,1000,1650.471,5.902,3208.977,36.645
edit_distance_code_experiment,run_9_repetition_0,DONE,10,1000,1637.853,5.874,3213.348,36.102
edit_distance_native_function_experiment,run_0_repetition_0,DONE,1,1000,0.009,10.774,2843.159,8.945
edit_distance_native_function_experiment,run_1_repetition_0,DONE,2,1000,0.009,10.511,2873.214,8.331
edit_distance_native_function_experiment,run_2_repetition_0,DONE,3,1000,0.008,9.532,2870.908,8.557
edit_distance_native_function_experiment,run_3_repetition_0,DONE,4,1000,0.008,10.031,2900.762,8.676
edit_distance_native_function_experiment,run_4_repetition_0,DONE,5,1000,0.008,9.964,2940.747,8.563
edit_distance_native_function_experiment,run_5_repetition_0,DONE,6,1000,0.009,10.432,2927.671,8.459
edit_distance_native_function_experiment,run_6_repetition_0,DONE,7,1000,0.009,7.86,2972.062,8.557
edit_distance_native_function_experiment,run_7_repetition_0,DONE,8,1000,0.009,9.55,2949.656,8.691
edit_distance_native_function_experiment,run_8_repetition_0,DONE,9,1000,0.008,10.039,2983.081,8.669
edit_distance_native_function_experiment,run_9_repetition_0,DONE,10,1000,0.008,11.718,2969.379,8.426
dijkstra_other_experiment,run_0_repetition_0,DONE,1,1000,1376.921,38.6,2747.364,38.089
dijkstra_other_experiment,run_1_repetition_0,DONE,2,1000,1351.58,37.026,2742.185,37.117
dijkstra_other_experiment,run_2_repetition_0,DONE,3,1000,1352.35,37.096,2731.643,37.478
dijkstra_other_experiment,run_3_repetition_0,DONE,4,1000,1367.837,38.071,2727.745,37.886
dijkstra_other_experiment,run_4_repetition_0,DONE,5,1000,1353.695,37.721,2729.59,37.532
dijkstra_other_experiment,run_5_repetition_0,DONE,6,1000,1351.844,37.412,2727.471,37.81
dijkstra_other_experiment,run_6_repetition_0,DONE,7,1000,1358.177,35.944,2733.214,37.476
dijkstra_other_experiment,run_7_repetition_0,DONE,8,1000,1355.65,37.988,2737.085,37.771
dijkstra_other_experiment,run_8_repetition_0,DONE,9,1000,1371.467,37.567,2744.811,37.611
dijkstra_other_experiment,run_9_repetition_0,DONE,10,1000,1380.277,37.645,2735.046,37.906
floyd_code_experiment,run_0_repetition_0,DONE,1,1000,6385.449,6.528,2742.155,72.229
floyd_code_experiment,run_1_repetition_0,DONE,2,1000,6396.559,6.309,2742.178,68.329
floyd_code_experiment,run_2_repetition_0,DONE,3,1000,6358.989,6.249,2733.971,67.654
floyd_code_experiment,run_3_repetition_0,DONE,4,1000,6337.189,6.696,2737.209,69.015
floyd_code_experiment,run_4_repetition_0,DONE,5,1000,6420.367,6.326,2730.217,69.05
floyd_code_experiment,run_5_repetition_0,DONE,6,1000,6409.245,6.434,2728.1,77.067
floyd_code_experiment,run_6_repetition_0,DONE,7,1000,6337.121,5.538,2724.592,71.759
floyd_code_experiment,run_7_repetition_0,DONE,8,1000,6378.144,6.203,2735.095,69.409
floyd_code_experiment,run_8_repetition_0,DONE,9,1000,6435.484,6.628,2734.286,68.742
floyd_code_experiment,run_9_repetition_0,DONE,10,1000,6393.713,5.365,2730.13,71.305
rod_cutting_object_experiment,run_0_repetition_0,DONE,1,1000,6220.73,6.707,2848.652,79.957
rod_cutting_object_experiment,run_1_repetition_0,DONE,2,1000,6205.857,6.362,2824.093,76.754
rod_cutting_object_experiment,run_2_repetition_0,DONE,3,1000,6142.38,6.226,2819.229,75.635
rod_cutting_object_experiment,run_3_repetition_0,DONE,4,1000,6231.48,6.313,2815.739,76.444
rod_cutting_object_experiment,run_4_repetition_0,DONE,5,1000,6203.012,6.345,2807.167,74.852
rod_cutting_object_experiment,run_5_repetition_0,DONE,6,1000,6211.91,6.238,2807.528,75.764
rod_cutting_object_experiment,run_6_repetition_0,DONE,7,1000,6234.714,6.502,2814.149,77.887
rod_cutting_object_experiment,run_7_repetition_0,DONE,8,1000,6202.849,6.243,2811.491,77.356
rod_cutting_object_experiment,run_8_repetition_0,DONE,9,1000,6239.815,6.271,2811.647,76.858
rod_cutting_object_experiment,run_9_repetition_0,DONE,10,1000,6197.856,6.379,2815.559,76.877
fibonacci_code_experiment,run_0_repetition_0,DONE,1,1000,41547.233,6.935,4466.998,462.318
fibonacci_code_experiment,run_1_repetition_0,DONE,2,1000,41738.371,6.938,4435.647,453.843
fibonacci_code_experiment,run_2_repetition_0,DONE,3,1000,41675.924,6.628,4416.063,449.249
fibonacci_code_experiment,run_3_repetition_0,DONE,4,1000,41700.715,6.873,4412.331,451.305
fibonacci_code_experiment,run_4_repetition_0,DONE,5,1000,41721.221,6.911,4417.527,453.557
fibonacci_code_experiment,run_5_repetition_0,DONE,6,1000,41666.62,6.933,4436.149,455.673
fibonacci_code_experiment,run_6_repetition_0,DONE,7,1000,41425.445,6.779,4464.022,465.55
fibonacci_code_experiment,run_7_repetition_0,DONE,8,1000,41712.276,6.689,4416.31,456.821
fibonacci_code_experiment,run_8_repetition_0,DONE,9,1000,41584.233,7.162,4446.773,458.425
fibonacci_code_experiment,run_9_repetition_0,DONE,10,1000,41491.063,6.885,4442.501,461.551
fibonacci_native_function_experiment,run_0_repetition_0,DONE,1,1000,0.014,11.009,2869.829,8.598
fibonacci_native_function_experiment,run_1_repetition_0,DONE,2,1000,0.012,10.049,2862.607,8.3
fibonacci_native_function_experiment,run_2_repetition_0,DONE,3,1000,0.012,9.72,2869.947,8.331
fibonacci_native_function_experiment,run_3_repetition_0,DONE,4,1000,0.013,10.781,2879.784,8.525
fibonacci_native_function_experiment,run_4_repetition_0,DONE,5,1000,0.012,10.491,2857.146,8.56
fibonacci_native_function_experiment,run_5_repetition_0,DONE,6,1000,0.012,9.843,2888.973,8.357
fibonacci_native_function_experiment,run_6_repetition_0,DONE,7,1000,0.012,10.689,2908.132,8.586
fibonacci_native_function_experiment,run_7_repetition_0,DONE,8,1000,0.012,10.033,2934.913,8.422
fibonacci_native_function_experiment,run_8_repetition_0,DONE,9,1000,0.012,12.452,2901.605,8.433
fibonacci_native_function_experiment,run_9_repetition_0,DONE,10,1000,0.012,9.817,2897.676,8.159
floyd_multi_experiment,run_0_repetition_0,DONE,1,1000,27332.808,44.5,2851.005,566.902
floyd_multi_experiment,run_1_repetition_0,DONE,2,1000,27653.917,44.878,2864.347,567.327
floyd_multi_experiment,run_2_repetition_0,DONE,3,1000,27720.008,45.025,2887.258,568.316
floyd_multi_experiment,run_3_repetition_0,DONE,4,1000,27765.508,44.891,2876.377,568.042
floyd_multi_experiment,run_4_repetition_0,DONE,5,1000,27572.88,44.74,2887.739,564.805
floyd_multi_experiment,run_5_repetition_0,DONE,6,1000,27655.991,44.764,2889.077,567.189
floyd_multi_experiment,run_6_repetition_0,DONE,7,1000,27627.125,44.935,2877.328,566.045
floyd_multi_experiment,run_7_repetition_0,DONE,8,1000,27715.08,44.946,2906.175,567.461
floyd_multi_experiment,run_8_repetition_0,DONE,9,1000,27590.593,44.771,2891.258,565.831
floyd_multi_experiment,run_9_repetition_0,DONE,10,1000,27717.938,45.14,2886.204,567.793
floyd_origin_experiment,run_0_repetition_0,DONE,1,1000,3702.077,7.084,2748.426,41.059
floyd_origin_experiment,run_1_repetition_0,DONE,2,1000,3691.9,6.135,2738.729,39.009
floyd_origin_experiment,run_2_repetition_0,DONE,3,1000,3679.642,6.398,2743.662,40.879
floyd_origin_experiment,run_3_repetition_0,DONE,4,1000,3688.551,6.362,2740.594,39.691
floyd_origin_experiment,run_4_repetition_0,DONE,5,1000,3756.456,4.966,2741.519,40.266
floyd_origin_experiment,run_5_repetition_0,DONE,6,1000,3678.166,6.501,2738.381,41.128
floyd_origin_experiment,run_6_repetition_0,DONE,7,1000,3690.548,6.067,2745.956,38.938
floyd_origin_experiment,run_7_repetition_0,DONE,8,1000,3672.911,5.018,2739.718,38.89
floyd_origin_experiment,run_8_repetition_0,DONE,9,1000,3687.87,5.252,2732.723,39.382
floyd_origin_experiment,run_9_repetition_0,DONE,10,1000,3683.322,6.164,2727.565,39.44
matrix_chain_multiplication_native_experiment,run_0_repetition_0,DONE,1,1000,109.916,11.295,2784.866,11.722
matrix_chain_multiplication_native_experiment,run_1_repetition_0,DONE,2,1000,110.521,10.282,2799.328,10.912
matrix_chain_multiplication_native_experiment,run_2_repetition_0,DONE,3,1000,110.728,10.107,2796.945,11.224
matrix_chain_multiplication_native_experiment,run_3_repetition_0,DONE,4,1000,110.05,10.43,2821.069,10.946
matrix_chain_multiplication_native_experiment,run_4_repetition_0,DONE,5,1000,112.562,10.921,2859.852,11.024
matrix_chain_multiplication_native_experiment,run_5_repetition_0,DONE,6,1000,110.253,7.802,2879.749,10.749
matrix_chain_multiplication_native_experiment,run_6_repetition_0,DONE,7,1000,111.009,7.821,2899.745,11.179
matrix_chain_multiplication_native_experiment,run_7_repetition_0,DONE,8,1000,110.606,10.723,2920.589,10.802
matrix_chain_multiplication_native_experiment,run_8_repetition_0,DONE,9,1000,110.622,10.718,2914.177,10.914
matrix_chain_multiplication_native_experiment,run_9_repetition_0,DONE,10,1000,109.771,10.595,2937.553,10.798
levenshtein_distance_code_experiment,run_0_repetition_0,DONE,1,1000,3909.784,7.057,2812.695,92.921
levenshtein_distance_code_experiment,run_1_repetition_0,DONE,2,1000,3846.393,6.639,2814.424,88.315
levenshtein_distance_code_experiment,run_2_repetition_0,DONE,3,1000,3869.946,5.993,2820.434,87.694
levenshtein_distance_code_experiment,run_3_repetition_0,DONE,4,1000,3908.181,6.622,2809.269,88.351
levenshtein_distance_code_experiment,run_4_repetition_0,DONE,5,1000,3901.506,6.515,2812.989,89.527
levenshtein_distance_code_experiment,run_5_repetition_0,DONE,6,1000,3911.911,5.745,2818.379,86.793
levenshtein_distance_code_experiment,run_6_repetition_0,DONE,7,1000,3921.83,6.663,2818.851,86.792
levenshtein_distance_code_experiment,run_7_repetition_0,DONE,8,1000,3973.837,6.56,2810.177,90.929
levenshtein_distance_code_experiment,run_8_repetition_0,DONE,9,1000,3896.119,6.621,2819.778,90.113
levenshtein_distance_code_experiment,run_9_repetition_0,DONE,10,1000,3852.34,5.987,2820.265,89.722
knapsack_function_experiment,run_0_repetition_0,DONE,1,1000,901.503,6.671,2852.913,9.904
knapsack_function_experiment,run_1_repetition_0,DONE,2,1000,901.555,3.698,2908.99,10.026
knapsack_function_experiment,run_2_repetition_0,DONE,3,1000,889.462,5.854,2950.219,9.632
knapsack_function_experiment,run_3_repetition_0,DONE,4,1000,894.824,3.803,3040.703,10.324
knapsack_function_experiment,run_4_repetition_0,DONE,5,1000,891.458,6.132,3113.319,9.91
knapsack_function_experiment,run_5_repetition_0,DONE,6,1000,886.449,5.847,3164.939,9.979
knapsack_function_experiment,run_6_repetition_0,DONE,7,1000,886.764,5.681,3230.855,10.127
knapsack_function_experiment,run_7_repetition_0,DONE,8,1000,899.631,6.188,3289.165,9.811
knapsack_function_experiment,run_8_repetition_0,DONE,9,1000,894.669,5.555,3253.095,10.415
knapsack_function_experiment,run_9_repetition_0,DONE,10,1000,899.627,5.758,3145.039,9.957
longest_common_subsequence_native_experiment,run_0_repetition_0,DONE,1,1000,529.041,9.642,3032.671,18.645
longest_common_subsequence_native_experiment,run_1_repetition_0,DONE,2,1000,562.547,10.024,3069.909,18.26
longest_common_subsequence_native_experiment,run_2_repetition_0,DONE,3,1000,674.632,7.477,3110.557,18.319
longest_common_subsequence_native_experiment,run_3_repetition_0,DONE,4,1000,555.445,9.76,3050.558,17.913
longest_common_subsequence_native_experiment,run_4_repetition_0,DONE,5,1000,534.508,7.612,3093.254,17.958
longest_common_subsequence_native_experiment,run_5_repetition_0,DONE,6,1000,574.04,10.305,3099.919,17.948
longest_common_subsequence_native_experiment,run_6_repetition_0,DONE,7,1000,488.677,9.367,3074.51,18.191
longest_common_subsequence_native_experiment,run_7_repetition_0,DONE,8,1000,559.619,12.8,3013.321,18.246
longest_common_subsequence_native_experiment,run_8_repetition_0,DONE,9,1000,571.179,7.67,3051.289,18.063
longest_common_subsequence_native_experiment,run_9_repetition_0,DONE,10,1000,574.641,9.726,3110.539,17.761
edit_distance_object_experiment,run_0_repetition_0,DONE,1,1000,1607.044,8.663,2951.272,18.154
edit_distance_object_experiment,run_1_repetition_0,DONE,2,1000,1571.929,6.237,2895.769,18.017
edit_distance_object_experiment,run_2_repetition_0,DONE,3,1000,1571.87,5.331,2836.448,17.83
edit_distance_object_experiment,run_3_repetition_0,DONE,4,1000,1568.895,5.939,2817.928,20.105
edit_distance_object_experiment,run_4_repetition_0,DONE,5,1000,1612.688,5.908,2791.595,17.558
edit_distance_object_experiment,run_5_repetition_0,DONE,6,1000,1570.778,3.349,2792.21,19.102
edit_distance_object_experiment,run_6_repetition_0,DONE,7,1000,1582.078,4.011,2780.116,18.047
edit_distance_object_experiment,run_7_repetition_0,DONE,8,1000,1592.015,5.589,2778.601,19.731
edit_distance_object_experiment,run_8_repetition_0,DONE,9,1000,1575.715,5.936,2784.66,17.602
edit_distance_object_experiment,run_9_repetition_0,DONE,10,1000,1566.11,5.529,2778.028,19.329
matrix_chain_order_native_experiment,run_0_repetition_0,DONE,1,1000,994.907,7.347,2815.269,18.423
matrix_chain_order_native_experiment,run_1_repetition_0,DONE,2,1000,996.182,9.694,2825.607,18.391
matrix_chain_order_native_experiment,run_2_repetition_0,DONE,3,1000,974.74,9.055,2820.545,18.33
matrix_chain_order_native_experiment,run_3_repetition_0,DONE,4,1000,976.911,9.202,2830.6,18.109
matrix_chain_order_native_experiment,run_4_repetition_0,DONE,5,1000,986.659,7.668,2809.795,18.284
matrix_chain_order_native_experiment,run_5_repetition_0,DONE,6,1000,1016.017,9.373,2828.396,18.797
matrix_chain_order_native_experiment,run_6_repetition_0,DONE,7,1000,973.8,8.945,2866.252,18.183
matrix_chain_order_native_experiment,run_7_repetition_0,DONE,8,1000,979.494,9.193,2885.212,18.192
matrix_chain_order_native_experiment,run_8_repetition_0,DONE,9,1000,990.548,9.479,2833.626,18.772
matrix_chain_order_native_experiment,run_9_repetition_0,DONE,10,1000,976.174,9.013,2829.163,18.27
matrix_chain_order_code_experiment,run_0_repetition_0,DONE,1,1000,2289.461,6.123,2800.32,26.612
matrix_chain_order_code_experiment,run_1_repetition_0,DONE,2,1000,2310.796,6.383,2808.274,26.038
matrix_chain_order_code_experiment,run_2_repetition_0,DONE,3,1000,2289.005,5.683,2811.197,26.017
matrix_chain_order_code_experiment,run_3_repetition_0,DONE,4,1000,2315.851,6.119,2808.933,25.876
matrix_chain_order_code_experiment,run_4_repetition_0,DONE,5,1000,2298.342,6.002,2799.162,26.051
matrix_chain_order_code_experiment,run_5_repetition_0,DONE,6,1000,2355.765,6.058,2801.69,26.241
matrix_chain_order_code_experiment,run_6_repetition_0,DONE,7,1000,2304.304,5.948,2796.484,25.509
matrix_chain_order_code_experiment,run_7_repetition_0,DONE,8,1000,2294.241,5.546,2792.936,25.677
matrix_chain_order_code_experiment,run_8_repetition_0,DONE,9,1000,2305.984,4.386,2792.71,25.544
matrix_chain_order_code_experiment,run_9_repetition_0,DONE,10,1000,2310.681,5.882,2795.202,26.382
longest_common_subsequence_object_experiment,run_0_repetition_0,DONE,1,1000,2318.601,5.971,2950.967,26.341
longest_common_subsequence_object_experiment,run_1_repetition_0,DONE,2,1000,2321.943,6.173,2887.463,26.544
longest_common_subsequence_object_experiment,run_2_repetition_0,DONE,3,1000,2315.787,5.653,2844.88,25.908
longest_common_subsequence_object_experiment,run_3_repetition_0,DONE,4,1000,2343.518,5.691,2811.484,27.599
longest_common_subsequence_object_experiment,run_4_repetition_0,DONE,5,1000,2326.023,7.021,2809.228,28.19
longest_common_subsequence_object_experiment,run_5_repetition_0,DONE,6,1000,2325.93,5.843,2802.428,28.584
longest_common_subsequence_object_experiment,run_6_repetition_0,DONE,7,1000,2315.452,5.836,2792.392,28.242
