__run_id,__done,repetition,sampling,execution_time_ms,cpu_usage_percent,memory_usage_mb,cpu_energy_j
run_0_repetition_0,DONE,1,1000,0.009,10.774,2843.159,8.945
run_1_repetition_0,DONE,2,1000,0.009,10.511,2873.214,8.331
run_2_repetition_0,DONE,3,1000,0.008,9.532,2870.908,8.557
run_3_repetition_0,DONE,4,1000,0.008,10.031,2900.762,8.676
run_4_repetition_0,DONE,5,1000,0.008,9.964,2940.747,8.563
run_5_repetition_0,DONE,6,1000,0.009,10.432,2927.671,8.459
run_6_repetition_0,DONE,7,1000,0.009,7.86,2972.062,8.557
run_7_repetition_0,DONE,8,1000,0.009,9.55,2949.656,8.691
run_8_repetition_0,DONE,9,1000,0.008,10.039,2983.081,8.669
run_9_repetition_0,DONE,10,1000,0.008,11.718,2969.379,8.426
