__run_id,__done,repetition,sampling,execution_time_ms,cpu_usage_percent,memory_usage_mb,cpu_energy_j
run_0_repetition_0,DONE,1,1000,1315.0,9.392,2824.731,17.383
run_1_repetition_0,DONE,2,1000,1289.686,10.812,2843.054,17.339
run_2_repetition_0,DONE,3,1000,1304.12,7.568,2836.533,16.586
run_3_repetition_0,DONE,4,1000,1305.661,9.131,2834.846,16.612
run_4_repetition_0,DONE,5,1000,1300.62,9.8,2814.415,16.492
run_5_repetition_0,DONE,6,1000,1292.676,10.284,2813.838,16.262
run_6_repetition_0,DONE,7,1000,1293.241,8.849,2820.598,15.87
run_7_repetition_0,DONE,8,1000,1303.4,10.317,2828.288,16.011
run_8_repetition_0,DONE,9,1000,1294.47,9.574,2830.393,16.421
run_9_repetition_0,DONE,10,1000,1303.895,9.315,2822.572,16.113
